Longitude,Latitude,Signal_Strength
23.7343745,90.3981523,30
23.7343745,90.3986485,3
23.7343745,90.3991447,9
23.7343745,90.3996409,30
23.7343745,90.4001371,8
23.7343745,90.4006333,7
23.7343745,90.4011295,11
23.7343745,90.4016257,19
23.7343745,90.4021219,0
23.7343745,90.4026182,21
23.7343745,90.4031144,19
23.7343745,90.4036106,18
23.7343745,90.4041068,26
23.7340203,90.369372,23
23.7340203,90.3698682,4
23.7340203,90.3703644,7
23.7340203,90.3708606,5
23.7340203,90.3713568,8
23.7340203,90.3718531,19
23.7340203,90.3723493,27
23.7340203,90.3728455,12
23.7340203,90.3733417,22
23.7340203,90.3738379,13
23.7340203,90.3743341,25
23.7340203,90.3748303,28
23.7340203,90.3753265,26
23.7340203,90.3758227,7
23.7340203,90.376319,14
23.7340203,90.3768152,0
23.7340203,90.3773114,4
23.7340203,90.3778076,22
23.7340203,90.3783038,23
23.7340203,90.3788,30
23.7340203,90.3792962,29
23.7340203,90.3797924,15
23.7340203,90.3802886,17
23.7340203,90.3807849,21
23.7340203,90.3812811,24
23.7340203,90.3817773,8
23.7340203,90.3822735,15
23.7340203,90.3827697,26
23.7340203,90.3832659,27
23.7340203,90.3837621,14
23.7340203,90.3842583,19
23.7340203,90.3847545,8
23.7340203,90.3852508,19
23.7340203,90.385747,4
23.7340203,90.3862432,24
23.7340203,90.3867394,23
23.7340203,90.3872356,3
23.7340203,90.3877318,27
23.7340203,90.388228,17
23.7340203,90.3887242,5
23.7340203,90.3892205,1
23.7340203,90.3897167,3
23.7340203,90.3902129,0
23.7340203,90.3907091,15
23.7340203,90.3912053,13
23.7340203,90.3917015,23
23.7340203,90.3921977,2
23.7340203,90.3926939,27
23.7340203,90.3931901,4
23.7340203,90.3936864,26
23.7340203,90.3941826,27
23.7340203,90.3946788,9
23.7340203,90.395175,3
23.7340203,90.3956712,14
23.7340203,90.3961674,0
23.7340203,90.3966636,19
23.7340203,90.3971598,23
23.7340203,90.397656,4
23.7340203,90.3981523,14
23.7340203,90.3986485,17
23.7340203,90.3991447,15
23.7340203,90.3996409,3
23.7340203,90.4001371,26
23.7340203,90.4006333,14
23.7340203,90.4011295,13
23.7340203,90.4016257,21
23.7340203,90.4021219,18
23.7340203,90.4026182,8
23.7340203,90.4031144,14
23.7340203,90.4036106,24
23.7340203,90.4041068,28
23.7336662,90.369372,2
23.7336662,90.3698682,6
23.7336662,90.3703644,13
23.7336662,90.3708606,15
23.7336662,90.3713568,13
23.7336662,90.3718531,15
23.7336662,90.3723493,10
23.7336662,90.3728455,22
23.7336662,90.3733417,17
23.7336662,90.3738379,6
23.7336662,90.3743341,9
23.7336662,90.3748303,14
23.7336662,90.3753265,2
23.7336662,90.3758227,11
23.7336662,90.376319,15
23.7336662,90.3768152,16
23.7336662,90.3773114,11
23.7336662,90.3778076,13
23.7336662,90.3783038,17
23.7336662,90.3788,18
23.7336662,90.3792962,23
23.7336662,90.3797924,7
23.7336662,90.3802886,13
23.7336662,90.3807849,25
23.7336662,90.3812811,21
23.7336662,90.3817773,17
23.7336662,90.3822735,2
23.7336662,90.3827697,2
23.7336662,90.3832659,25
23.7336662,90.3837621,10
23.7336662,90.3842583,30
23.7336662,90.3847545,24
23.7336662,90.3852508,3
23.7336662,90.385747,15
23.7336662,90.3862432,27
23.7336662,90.3867394,21
23.7336662,90.3872356,27
23.7336662,90.3877318,23
23.7336662,90.388228,5
23.7336662,90.3887242,0
23.7336662,90.3892205,6
23.7336662,90.3897167,21
23.7336662,90.3902129,29
23.7336662,90.3907091,27
23.7336662,90.3912053,0
23.7336662,90.3917015,0
23.7336662,90.3921977,0
23.7336662,90.3926939,2
23.7336662,90.3931901,21
23.7336662,90.3936864,24
23.7336662,90.3941826,15
23.7336662,90.3946788,19
23.7336662,90.395175,16
23.7336662,90.3956712,0
23.7336662,90.3961674,1
23.7336662,90.3966636,21
23.7336662,90.3971598,8
23.7336662,90.397656,5
23.7336662,90.3981523,28
23.7336662,90.3986485,11
23.7336662,90.3991447,14
23.7336662,90.3996409,20
23.7336662,90.4001371,3
23.7336662,90.4006333,18
23.7336662,90.4011295,12
23.7336662,90.4016257,13
23.7336662,90.4021219,5
23.7336662,90.4026182,5
23.7336662,90.4031144,0
23.7336662,90.4036106,12
23.7336662,90.4041068,14
23.733312,90.369372,0
23.733312,90.3698682,17
23.733312,90.3703644,24
23.733312,90.3708606,17
23.733312,90.3713568,13
23.733312,90.3718531,25
23.733312,90.3723493,8
23.733312,90.3728455,3
23.733312,90.3733417,17
23.733312,90.3738379,23
23.733312,90.3743341,22
23.733312,90.3748303,10
23.733312,90.3753265,8
23.733312,90.3758227,28
23.733312,90.376319,18
23.733312,90.3768152,22
23.733312,90.3773114,3
23.733312,90.3778076,17
23.733312,90.3783038,18
23.733312,90.3788,24
23.733312,90.3792962,11
23.733312,90.3797924,17
23.733312,90.3802886,11
23.733312,90.3807849,6
23.733312,90.3812811,23
23.733312,90.3817773,23
23.733312,90.3822735,11
23.733312,90.3827697,20
23.733312,90.3832659,12
23.733312,90.3837621,5
23.733312,90.3842583,14
23.733312,90.3847545,3
23.733312,90.3852508,30
23.733312,90.385747,29
23.733312,90.3862432,22
23.733312,90.3867394,23
23.733312,90.3872356,22
23.733312,90.3877318,3
23.733312,90.388228,17
23.733312,90.3887242,12
23.733312,90.3892205,5
23.733312,90.3897167,26
23.733312,90.3902129,9
23.733312,90.3907091,15
23.733312,90.3912053,9
23.733312,90.3917015,4
23.733312,90.3921977,8
23.733312,90.3926939,28
23.733312,90.3931901,27
23.733312,90.3936864,30
23.733312,90.3941826,29
23.733312,90.3946788,22
23.733312,90.395175,15
23.733312,90.3956712,15
23.733312,90.3961674,0
23.733312,90.3966636,21
23.733312,90.3971598,12
23.733312,90.397656,23
23.733312,90.3981523,6
23.733312,90.3986485,16
23.733312,90.3991447,5
23.733312,90.3996409,0
23.733312,90.4001371,15
23.733312,90.4006333,9
23.733312,90.4011295,16
23.733312,90.4016257,23
23.733312,90.4021219,13
23.733312,90.4026182,1
23.733312,90.4031144,30
23.733312,90.4036106,14
23.733312,90.4041068,19
23.7329579,90.369372,25
23.7329579,90.3698682,18
23.7329579,90.3703644,8
23.7329579,90.3708606,29
23.7329579,90.3713568,8
23.7329579,90.3718531,15
23.7329579,90.3723493,30
23.7329579,90.3728455,10
23.7329579,90.3733417,11
23.7329579,90.3738379,3
23.7329579,90.3743341,6
23.7329579,90.3748303,26
23.7329579,90.3753265,27
23.7329579,90.3758227,6
23.7329579,90.376319,16
23.7329579,90.3768152,6
23.7329579,90.3773114,16
23.7329579,90.3778076,23
23.7329579,90.3783038,8
23.7329579,90.3788,12
23.7329579,90.3792962,0
23.7329579,90.3797924,11
23.7329579,90.3802886,3
23.7329579,90.3807849,5
23.7329579,90.3812811,18
23.7329579,90.3817773,16
23.7329579,90.3822735,16
23.7329579,90.3827697,20
23.7329579,90.3832659,18
23.7329579,90.3837621,30
23.7329579,90.3842583,20
23.7329579,90.3847545,20
23.7329579,90.3852508,15
23.7329579,90.385747,2
23.7329579,90.3862432,1
23.7329579,90.3867394,23
23.7329579,90.3872356,12
23.7329579,90.3877318,12
23.7329579,90.388228,28
23.7329579,90.3887242,3
23.7329579,90.3892205,27
23.7329579,90.3897167,5
23.7329579,90.3902129,21
23.7329579,90.3907091,28
23.7329579,90.3912053,17
23.7329579,90.3917015,29
23.7329579,90.3921977,30
23.7329579,90.3926939,25
23.7329579,90.3931901,0
23.7329579,90.3936864,21
23.7329579,90.3941826,16
23.7329579,90.3946788,28
23.7329579,90.395175,28
23.7329579,90.3956712,14
23.7329579,90.3961674,15
23.7329579,90.3966636,24
23.7329579,90.3971598,28
23.7329579,90.397656,12
23.7329579,90.3981523,9
23.7329579,90.3986485,13
23.7329579,90.3991447,19
23.7329579,90.3996409,9
23.7329579,90.4001371,23
23.7329579,90.4006333,25
23.7329579,90.4011295,25
23.7329579,90.4016257,4
23.7329579,90.4021219,10
23.7329579,90.4026182,18
23.7329579,90.4031144,9
23.7329579,90.4036106,16
23.7329579,90.4041068,24
23.7326037,90.369372,21
23.7326037,90.3698682,16
23.7326037,90.3703644,8
23.7326037,90.3708606,13
23.7326037,90.3713568,24
23.7326037,90.3718531,7
23.7326037,90.3723493,1
23.7326037,90.3728455,6
23.7326037,90.3733417,19
23.7326037,90.3738379,5
23.7326037,90.3743341,28
23.7326037,90.3748303,30
23.7326037,90.3753265,21
23.7326037,90.3758227,14
23.7326037,90.376319,8
23.7326037,90.3768152,25
23.7326037,90.3773114,16
23.7326037,90.3778076,28
23.7326037,90.3783038,1
23.7326037,90.3788,6
23.7326037,90.3792962,28
23.7326037,90.3797924,2
23.7326037,90.3802886,10
23.7326037,90.3807849,27
23.7326037,90.3812811,1
23.7326037,90.3817773,29
23.7326037,90.3822735,0
23.7326037,90.3827697,2
23.7326037,90.3832659,20
23.7326037,90.3837621,17
23.7326037,90.3842583,2
23.7326037,90.3847545,18
23.7326037,90.3852508,18
23.7326037,90.385747,2
23.7326037,90.3862432,17
23.7326037,90.3867394,17
23.7326037,90.3872356,29
23.7326037,90.3877318,28
23.7326037,90.388228,0
23.7326037,90.3887242,18
23.7326037,90.3892205,2
23.7326037,90.3897167,9
23.7326037,90.3902129,0
23.7326037,90.3907091,18
23.7326037,90.3912053,2
23.7326037,90.3917015,16
23.7326037,90.3921977,2
23.7326037,90.3926939,27
23.7326037,90.3931901,5
23.7326037,90.3936864,6
23.7326037,90.3941826,26
23.7326037,90.3946788,11
23.7326037,90.395175,6
23.7326037,90.3956712,23
23.7326037,90.3961674,24
23.7326037,90.3966636,22
23.7326037,90.3971598,8
23.7326037,90.397656,21
23.7326037,90.3981523,12
23.7326037,90.3986485,8
23.7326037,90.3991447,19
23.7326037,90.3996409,21
23.7326037,90.4001371,0
23.7326037,90.4006333,2
23.7326037,90.4011295,11
23.7326037,90.4016257,17
23.7326037,90.4021219,11
23.7326037,90.4026182,19
23.7326037,90.4031144,0
23.7326037,90.4036106,14
23.7326037,90.4041068,23
23.7322496,90.369372,16
23.7322496,90.3698682,13
23.7322496,90.3703644,28
23.7322496,90.3708606,0
23.7322496,90.3713568,13
23.7322496,90.3718531,23
23.7322496,90.3723493,14
23.7322496,90.3728455,1
23.7322496,90.3733417,2
23.7322496,90.3738379,28
23.7322496,90.3743341,12
23.7322496,90.3748303,1
23.7322496,90.3753265,9
23.7322496,90.3758227,16
23.7322496,90.376319,9
23.7322496,90.3768152,8
23.7322496,90.3773114,0
23.7322496,90.3778076,23
23.7322496,90.3783038,30
23.7322496,90.3788,7
23.7322496,90.3792962,6
23.7322496,90.3797924,2
23.7322496,90.3802886,6
23.7322496,90.3807849,25
23.7322496,90.3812811,5
23.7322496,90.3817773,20
23.7322496,90.3822735,13
23.7322496,90.3827697,16
23.7322496,90.3832659,2
23.7322496,90.3837621,28
23.7322496,90.3842583,17
23.7322496,90.3847545,14
23.7322496,90.3852508,0
23.7322496,90.385747,1
23.7322496,90.3862432,0
23.7322496,90.3867394,23
23.7322496,90.3872356,6
23.7322496,90.3877318,19
23.7322496,90.388228,17
23.7322496,90.3887242,6
23.7322496,90.3892205,13
23.7322496,90.3897167,20
23.7322496,90.3902129,25
23.7322496,90.3907091,25
23.7322496,90.3912053,9
23.7322496,90.3917015,18
23.7322496,90.3921977,29
23.7322496,90.3926939,24
23.7322496,90.3931901,26
23.7322496,90.3936864,3
23.7322496,90.3941826,29
23.7322496,90.3946788,12
23.7322496,90.395175,11
23.7322496,90.3956712,20
23.7322496,90.3961674,8
23.7322496,90.3966636,4
23.7322496,90.3971598,3
23.7322496,90.397656,6
23.7322496,90.3981523,14
23.7322496,90.3986485,21
23.7322496,90.3991447,6
23.7322496,90.3996409,19
23.7322496,90.4001371,12
23.7322496,90.4006333,6
23.7322496,90.4011295,5
23.7322496,90.4016257,30
23.7322496,90.4021219,15
23.7322496,90.4026182,11
23.7322496,90.4031144,17
23.7322496,90.4036106,27
23.7322496,90.4041068,15
23.7318954,90.369372,20
23.7318954,90.3698682,13
23.7318954,90.3703644,25
23.7318954,90.3708606,29
23.7318954,90.3713568,13
23.7318954,90.3718531,29
23.7318954,90.3723493,25
23.7318954,90.3728455,14
23.7318954,90.3733417,14
23.7318954,90.3738379,19
23.7318954,90.3743341,1
23.7318954,90.3748303,25
23.7318954,90.3753265,11
23.7318954,90.3758227,26
23.7318954,90.376319,19
23.7318954,90.3768152,16
23.7318954,90.3773114,18
23.7318954,90.3778076,30
23.7318954,90.3783038,24
23.7318954,90.3788,11
23.7318954,90.3792962,30
23.7318954,90.3797924,2
23.7318954,90.3802886,28
23.7318954,90.3807849,25
23.7318954,90.3812811,9
23.7318954,90.3817773,26
23.7318954,90.3822735,30
23.7318954,90.3827697,7
23.7318954,90.3832659,30
23.7318954,90.3837621,1
23.7318954,90.3842583,2
23.7318954,90.3847545,28
23.7318954,90.3852508,3
23.7318954,90.385747,29
23.7318954,90.3862432,17
23.7318954,90.3867394,24
23.7318954,90.3872356,27
23.7318954,90.3877318,5
23.7318954,90.388228,21
23.7318954,90.3887242,28
23.7318954,90.3892205,13
23.7318954,90.3897167,16
23.7318954,90.3902129,24
23.7318954,90.3907091,1
23.7318954,90.3912053,5
23.7318954,90.3917015,27
23.7318954,90.3921977,27
23.7318954,90.3926939,6
23.7318954,90.3931901,12
23.7318954,90.3936864,17
23.7318954,90.3941826,9
23.7318954,90.3946788,18
23.7318954,90.395175,19
23.7318954,90.3956712,29
23.7318954,90.3961674,14
23.7318954,90.3966636,29
23.7318954,90.3971598,20
23.7318954,90.397656,24
23.7318954,90.3981523,21
23.7318954,90.3986485,8
23.7318954,90.3991447,30
23.7318954,90.3996409,12
23.7318954,90.4001371,14
23.7318954,90.4006333,15
23.7318954,90.4011295,18
23.7318954,90.4016257,19
23.7318954,90.4021219,19
23.7318954,90.4026182,30
23.7318954,90.4031144,20
23.7318954,90.4036106,2
23.7318954,90.4041068,7
23.7315413,90.369372,6
23.7315413,90.3698682,10
23.7315413,90.3703644,1
23.7315413,90.3708606,29
23.7315413,90.3713568,27
23.7315413,90.3718531,24
23.7315413,90.3723493,27
23.7315413,90.3728455,25
23.7315413,90.3733417,11
23.7315413,90.3738379,12
23.7315413,90.3743341,17
23.7315413,90.3748303,27
23.7315413,90.3753265,11
23.7315413,90.3758227,6
23.7315413,90.376319,3
23.7315413,90.3768152,2
23.7315413,90.3773114,24
23.7315413,90.3778076,22
23.7315413,90.3783038,0
23.7315413,90.3788,28
23.7315413,90.3792962,2
23.7315413,90.3797924,5
23.7315413,90.3802886,24
23.7315413,90.3807849,16
23.7315413,90.3812811,13
23.7315413,90.3817773,29
23.7315413,90.3822735,18
23.7315413,90.3827697,28
23.7315413,90.3832659,16
23.7315413,90.3837621,27
23.7315413,90.3842583,28
23.7315413,90.3847545,14
23.7315413,90.3852508,21
23.7315413,90.385747,27
23.7315413,90.3862432,8
23.7315413,90.3867394,9
23.7315413,90.3872356,23
23.7315413,90.3877318,3
23.7315413,90.388228,15
23.7315413,90.3887242,22
23.7315413,90.3892205,23
23.7315413,90.3897167,6
23.7315413,90.3902129,9
23.7315413,90.3907091,25
23.7315413,90.3912053,4
23.7315413,90.3917015,6
23.7315413,90.3921977,13
23.7315413,90.3926939,2
23.7315413,90.3931901,6
23.7315413,90.3936864,18
23.7315413,90.3941826,18
23.7315413,90.3946788,4
23.7315413,90.395175,20
23.7315413,90.3956712,4
23.7315413,90.3961674,4
23.7315413,90.3966636,16
23.7315413,90.3971598,23
23.7315413,90.397656,13
23.7315413,90.3981523,3
23.7315413,90.3986485,16
23.7315413,90.3991447,12
23.7315413,90.3996409,7
23.7315413,90.4001371,22
23.7315413,90.4006333,21
23.7315413,90.4011295,0
23.7315413,90.4016257,8
23.7315413,90.4021219,3
23.7315413,90.4026182,7
23.7315413,90.4031144,26
23.7315413,90.4036106,25
23.7315413,90.4041068,24
23.7311871,90.369372,0
23.7311871,90.3698682,16
23.7311871,90.3703644,26
23.7311871,90.3708606,4
23.7311871,90.3713568,29
23.7311871,90.3718531,30
23.7311871,90.3723493,29
23.7311871,90.3728455,24
23.7311871,90.3733417,16
23.7311871,90.3738379,8
23.7311871,90.3743341,18
23.7311871,90.3748303,2
23.7311871,90.3753265,28
23.7311871,90.3758227,10
23.7311871,90.376319,4
23.7311871,90.3768152,25
23.7311871,90.3773114,19
23.7311871,90.3778076,20
23.7311871,90.3783038,15
23.7311871,90.3788,26
23.7311871,90.3792962,27
23.7311871,90.3797924,3
23.7311871,90.3802886,25
23.7311871,90.3807849,11
23.7311871,90.3812811,1
23.7311871,90.3817773,17
23.7311871,90.3822735,19
23.7311871,90.3827697,20
23.7311871,90.3832659,21
23.7311871,90.3837621,15
23.7311871,90.3842583,21
23.7311871,90.3847545,28
23.7311871,90.3852508,29
23.7311871,90.385747,5
23.7311871,90.3862432,3
23.7311871,90.3867394,7
23.7311871,90.3872356,18
23.7311871,90.3877318,14
23.7311871,90.388228,4
23.7311871,90.3887242,13
23.7311871,90.3892205,13
23.7311871,90.3897167,29
23.7311871,90.3902129,0
23.7311871,90.3907091,25
23.7311871,90.3912053,16
23.7311871,90.3917015,11
23.7311871,90.3921977,21
23.7311871,90.3926939,27
23.7311871,90.3931901,28
23.7311871,90.3936864,13
23.7311871,90.3941826,6
23.7311871,90.3946788,7
23.7311871,90.395175,11
23.7311871,90.3956712,12
23.7311871,90.3961674,13
23.7311871,90.3966636,30
23.7311871,90.3971598,14
23.7311871,90.397656,23
23.7311871,90.3981523,18
23.7311871,90.3986485,9
23.7311871,90.3991447,9
23.7311871,90.3996409,24
23.7311871,90.4001371,16
23.7311871,90.4006333,11
23.7311871,90.4011295,11
23.7311871,90.4016257,28
23.7311871,90.4021219,4
23.7311871,90.4026182,7
23.7311871,90.4031144,25
23.7311871,90.4036106,27
23.7311871,90.4041068,25
23.7308329,90.369372,28
23.7308329,90.3698682,24
23.7308329,90.3703644,5
23.7308329,90.3708606,19
23.7308329,90.3713568,19
23.7308329,90.3718531,9
23.7308329,90.3723493,21
23.7308329,90.3728455,29
23.7308329,90.3733417,3
23.7308329,90.3738379,8
23.7308329,90.3743341,11
23.7308329,90.3748303,8
23.7308329,90.3753265,25
23.7308329,90.3758227,29
23.7308329,90.376319,1
23.7308329,90.3768152,14
23.7308329,90.3773114,27
23.7308329,90.3778076,1
23.7308329,90.3783038,27
23.7308329,90.3788,21
23.7308329,90.3792962,17
23.7308329,90.3797924,14
23.7308329,90.3802886,30
23.7308329,90.3807849,26
23.7308329,90.3812811,23
23.7308329,90.3817773,0
23.7308329,90.3822735,30
23.7308329,90.3827697,0
23.7308329,90.3832659,7
23.7308329,90.3837621,18
23.7308329,90.3842583,10
23.7308329,90.3847545,26
23.7308329,90.3852508,17
23.7308329,90.385747,6
23.7308329,90.3862432,22
23.7308329,90.3867394,18
23.7308329,90.3872356,23
23.7308329,90.3877318,14
23.7308329,90.388228,29
23.7308329,90.3887242,23
23.7308329,90.3892205,29
23.7308329,90.3897167,15
23.7308329,90.3902129,27
23.7308329,90.3907091,25
23.7308329,90.3912053,18
23.7308329,90.3917015,5
23.7308329,90.3921977,17
23.7308329,90.3926939,17
23.7308329,90.3931901,18
23.7308329,90.3936864,18
23.7308329,90.3941826,3
23.7308329,90.3946788,5
23.7308329,90.395175,8
23.7308329,90.3956712,6
23.7308329,90.3961674,25
23.7308329,90.3966636,5
23.7308329,90.3971598,19
23.7308329,90.397656,8
23.7308329,90.3981523,18
23.7308329,90.3986485,7
23.7308329,90.3991447,3
23.7308329,90.3996409,25
23.7308329,90.4001371,12
23.7308329,90.4006333,18
23.7308329,90.4011295,30
23.7308329,90.4016257,23
23.7308329,90.4021219,22
23.7308329,90.4026182,28
23.7308329,90.4031144,0
23.7308329,90.4036106,20
23.7308329,90.4041068,23
23.7304788,90.369372,28
23.7304788,90.3698682,17
23.7304788,90.3703644,20
23.7304788,90.3708606,12
23.7304788,90.3713568,13
23.7304788,90.3718531,10
23.7304788,90.3723493,14
23.7304788,90.3728455,12
23.7304788,90.3733417,24
23.7304788,90.3738379,27
23.7304788,90.3743341,2
23.7304788,90.3748303,2
23.7304788,90.3753265,7
23.7304788,90.3758227,7
23.7304788,90.376319,9
23.7304788,90.3768152,1
23.7304788,90.3773114,9
23.7304788,90.3778076,7
23.7304788,90.3783038,29
23.7304788,90.3788,2
23.7304788,90.3792962,20
23.7304788,90.3797924,27
23.7304788,90.3802886,5
23.7304788,90.3807849,30
23.7304788,90.3812811,9
23.7304788,90.3817773,14
23.7304788,90.3822735,0
23.7304788,90.3827697,0
23.7304788,90.3832659,12
23.7304788,90.3837621,7
23.7304788,90.3842583,16
23.7304788,90.3847545,0
23.7304788,90.3852508,14
23.7304788,90.385747,5
23.7304788,90.3862432,2
23.7304788,90.3867394,7
23.7304788,90.3872356,8
23.7304788,90.3877318,16
23.7304788,90.388228,14
23.7304788,90.3887242,9
23.7304788,90.3892205,20
23.7304788,90.3897167,17
23.7304788,90.3902129,29
23.7304788,90.3907091,25
23.7304788,90.3912053,16
23.7304788,90.3917015,9
23.7304788,90.3921977,9
23.7304788,90.3926939,16
23.7304788,90.3931901,22
23.7304788,90.3936864,17
23.7304788,90.3941826,8
23.7304788,90.3946788,14
23.7304788,90.395175,27
23.7304788,90.3956712,24
23.7304788,90.3961674,9
23.7304788,90.3966636,11
23.7304788,90.3971598,12
23.7304788,90.397656,20
23.7304788,90.3981523,18
23.7304788,90.3986485,21
23.7304788,90.3991447,6
23.7304788,90.3996409,5
23.7304788,90.4001371,4
23.7304788,90.4006333,6
23.7304788,90.4011295,22
23.7304788,90.4016257,23
23.7304788,90.4021219,4
23.7304788,90.4026182,18
23.7304788,90.4031144,25
23.7304788,90.4036106,1
23.7304788,90.4041068,3
23.7301246,90.369372,12
23.7301246,90.3698682,26
23.7301246,90.3703644,29
23.7301246,90.3708606,14
23.7301246,90.3713568,6
23.7301246,90.3718531,1
23.7301246,90.3723493,25
23.7301246,90.3728455,18
23.7301246,90.3733417,12
23.7301246,90.3738379,4
23.7301246,90.3743341,6
23.7301246,90.3748303,3
23.7301246,90.3753265,22
23.7301246,90.3758227,8
23.7301246,90.376319,0
23.7301246,90.3768152,23
23.7301246,90.3773114,12
23.7301246,90.3778076,4
23.7301246,90.3783038,19
23.7301246,90.3788,27
23.7301246,90.3792962,6
23.7301246,90.3797924,13
23.7301246,90.3802886,21
23.7301246,90.3807849,27
23.7301246,90.3812811,0
23.7301246,90.3817773,11
23.7301246,90.3822735,3
23.7301246,90.3827697,11
23.7301246,90.3832659,14
23.7301246,90.3837621,0
23.7301246,90.3842583,2
23.7301246,90.3847545,7
23.7301246,90.3852508,20
23.7301246,90.385747,25
23.7301246,90.3862432,28
23.7301246,90.3867394,17
23.7301246,90.3872356,19
23.7301246,90.3877318,12
23.7301246,90.388228,24
23.7301246,90.3887242,1
23.7301246,90.3892205,2
23.7301246,90.3897167,9
23.7301246,90.3902129,10
23.7301246,90.3907091,4
23.7301246,90.3912053,5
23.7301246,90.3917015,10
23.7301246,90.3921977,28
23.7301246,90.3926939,5
23.7301246,90.3931901,20
23.7301246,90.3936864,18
23.7301246,90.3941826,22
23.7301246,90.3946788,5
23.7301246,90.395175,23
23.7301246,90.3956712,5
23.7301246,90.3961674,7
23.7301246,90.3966636,14
23.7301246,90.3971598,16
23.7301246,90.397656,0
23.7301246,90.3981523,21
23.7301246,90.3986485,21
23.7301246,90.3991447,2
23.7301246,90.3996409,22
23.7301246,90.4001371,10
23.7301246,90.4006333,22
23.7301246,90.4011295,25
23.7301246,90.4016257,20
23.7301246,90.4021219,8
23.7301246,90.4026182,20
23.7301246,90.4031144,13
23.7301246,90.4036106,25
23.7301246,90.4041068,3
23.7297705,90.369372,8
23.7297705,90.3698682,18
23.7297705,90.3703644,25
23.7297705,90.3708606,7
23.7297705,90.3713568,7
23.7297705,90.3718531,8
23.7297705,90.3723493,30
23.7297705,90.3728455,8
23.7297705,90.3733417,30
23.7297705,90.3738379,17
23.7297705,90.3743341,29
23.7297705,90.3748303,2
23.7297705,90.3753265,8
23.7297705,90.3758227,29
23.7297705,90.376319,21
23.7297705,90.3768152,9
23.7297705,90.3773114,25
23.7297705,90.3778076,26
23.7297705,90.3783038,30
23.7297705,90.3788,19
23.7297705,90.3792962,11
23.7297705,90.3797924,11
23.7297705,90.3802886,14
23.7297705,90.3807849,17
23.7297705,90.3812811,0
23.7297705,90.3817773,25
23.7297705,90.3822735,22
23.7297705,90.3827697,2
23.7297705,90.3832659,3
23.7297705,90.3837621,26
23.7297705,90.3842583,26
23.7297705,90.3847545,4
23.7297705,90.3852508,2
23.7297705,90.385747,4
23.7297705,90.3862432,2
23.7297705,90.3867394,13
23.7297705,90.3872356,3
23.7297705,90.3877318,17
23.7297705,90.388228,30
23.7297705,90.3887242,27
23.7297705,90.3892205,29
23.7297705,90.3897167,14
23.7297705,90.3902129,14
23.7297705,90.3907091,4
23.7297705,90.3912053,4
23.7297705,90.3917015,28
23.7297705,90.3921977,10
23.7297705,90.3926939,29
23.7297705,90.3931901,6
23.7297705,90.3936864,5
23.7297705,90.3941826,10
23.7297705,90.3946788,20
23.7297705,90.395175,22
23.7297705,90.3956712,30
23.7297705,90.3961674,9
23.7297705,90.3966636,12
23.7297705,90.3971598,20
23.7297705,90.397656,20
23.7297705,90.3981523,11
23.7297705,90.3986485,30
23.7297705,90.3991447,12
23.7297705,90.3996409,7
23.7297705,90.4001371,11
23.7297705,90.4006333,8
23.7297705,90.4011295,24
23.7297705,90.4016257,27
23.7297705,90.4021219,13
23.7297705,90.4026182,12
23.7297705,90.4031144,18
23.7297705,90.4036106,8
23.7297705,90.4041068,5
23.7294163,90.369372,2
23.7294163,90.3698682,6
23.7294163,90.3703644,9
23.7294163,90.3708606,13
23.7294163,90.3713568,7
23.7294163,90.3718531,25
23.7294163,90.3723493,8
23.7294163,90.3728455,0
23.7294163,90.3733417,30
23.7294163,90.3738379,2
23.7294163,90.3743341,30
23.7294163,90.3748303,18
23.7294163,90.3753265,19
23.7294163,90.3758227,27
23.7294163,90.376319,22
23.7294163,90.3768152,22
23.7294163,90.3773114,30
23.7294163,90.3778076,7
23.7294163,90.3783038,29
23.7294163,90.3788,12
23.7294163,90.3792962,0
23.7294163,90.3797924,23
23.7294163,90.3802886,21
23.7294163,90.3807849,24
23.7294163,90.3812811,28
23.7294163,90.3817773,16
23.7294163,90.3822735,19
23.7294163,90.3827697,24
23.7294163,90.3832659,5
23.7294163,90.3837621,11
23.7294163,90.3842583,10
23.7294163,90.3847545,6
23.7294163,90.3852508,6
23.7294163,90.385747,3
23.7294163,90.3862432,26
23.7294163,90.3867394,2
23.7294163,90.3872356,6
23.7294163,90.3877318,13
23.7294163,90.388228,19
23.7294163,90.3887242,26
23.7294163,90.3892205,16
23.7294163,90.3897167,7
23.7294163,90.3902129,16
23.7294163,90.3907091,25
23.7294163,90.3912053,25
23.7294163,90.3917015,25
23.7294163,90.3921977,23
23.7294163,90.3926939,15
23.7294163,90.3931901,1
23.7294163,90.3936864,26
23.7294163,90.3941826,6
23.7294163,90.3946788,6
23.7294163,90.395175,17
23.7294163,90.3956712,18
23.7294163,90.3961674,12
23.7294163,90.3966636,7
23.7294163,90.3971598,22
23.7294163,90.397656,4
23.7294163,90.3981523,10
23.7294163,90.3986485,7
23.7294163,90.3991447,5
23.7294163,90.3996409,27
23.7294163,90.4001371,19
23.7294163,90.4006333,20
23.7294163,90.4011295,8
23.7294163,90.4016257,18
23.7294163,90.4021219,28
23.7294163,90.4026182,7
23.7294163,90.4031144,7
23.7294163,90.4036106,29
23.7294163,90.4041068,20
23.7290622,90.369372,20
23.7290622,90.3698682,11
23.7290622,90.3703644,3
